Smiles,solvent,B_count,ppm_values
CC1(C)OB(OCc2ccccc2)OC1(C)C,[2H]C(Cl)(Cl)Cl,1,22.45
COc1cccc(COB2OC(C)(C)C(C)(C)O2)c1,[2H]C(Cl)(Cl)Cl,1,21.71
CC1(C)OB(OCc2cccc(O)c2)OC1(C)C,[2H]C(Cl)(Cl)Cl,1,21.82
CC1(C)OB(OCc2cccc(Br)c2)OC1(C)C,[2H]C(Cl)(Cl)Cl,1,22.27
CC1(C)OB(OCc2ccc(F)cc2)OC1(C)C,[2H]C(Cl)(Cl)Cl,1,22.37
CC1(C)OB(OCc2ccc(Cl)cc2)OC1(C)C,[2H]C(Cl)(Cl)Cl,1,22.05
CC1(C)OB(OCc2ccc(Br)cc2)OC1(C)C,[2H]C(Cl)(Cl)Cl,1,21.34
CC1(C)OB(OCc2ccc(C#N)cc2)OC1(C)C,[2H]C(Cl)(Cl)Cl,1,22.32
CC1(C)OB(OCc2ccc(O)cc2)OC1(C)C,[2H]C(Cl)(Cl)Cl,1,22.32
CC1(C)OB(OCc2ccc([N+](=O)[O-])cc2)OC1(C)C,[2H]C(Cl)(Cl)Cl,1,22.33
CC1(C)OB(OCC=Cc2ccccc2)OC1(C)C,[2H]C(Cl)(Cl)Cl,1,22.2
CC1(C)OB(OCc2ccco2)OC1(C)C,[2H]C(Cl)(Cl)Cl,1,22.31
C=C(C)CC(C)(C(=C)OC)C(B1OC(C)(C)C(C)(C)O1)c1ccccc1,[2H]C(Cl)(Cl)Cl,1,32.8
C/C=C/CC(C)(C(=O)OC)C(B1OC(C)(C)C(C)(C)O1)c1ccccc1,[2H]C(Cl)(Cl)Cl,1,33.1
COC(=O)C(C)(CC=C(C)C)C(B1OC(C)(C)C(C)(C)O1)c1ccccc1,[2H]C(Cl)(Cl)Cl,1,33.1
COC(=O)C(C)(Cc1ccccc1)C(B1OC(C)(C)C(C)(C)O1)c1ccccc1,[2H]C(Cl)(Cl)Cl,1,32.8
CCC(C)(C(=O)OC)C(B1OC(C)(C)C(C)(C)O1)c1ccccc1,[2H]C(Cl)(Cl)Cl,1,32.8
CCCCC(C)(C(=O)OC)C(B1OC(C)(C)C(C)(C)O1)c1ccccc1,[2H]C(Cl)(Cl)Cl,1,33
C=C(C)CC(C)(C(=O)OC)C(B1OC(C)(C)C(C)(C)O1)c1ccccc1,[2H]C(Cl)(Cl)Cl,1,32.3
C=C(CCc1ccccc1)CC(C)(C(=O)OC)C(B1OC(C)(C)C(C)(C)O1)c1ccccc1,[2H]C(Cl)(Cl)Cl,1,33.1
C=CCC(C)(C(=O)OC)C(B1OC(C)(C)C(C)(C)O1)c1ccccc1,[2H]C(Cl)(Cl)Cl,1,32.8
C=CCC(C)(C(=O)OC)C(B1OC(C)(C)C(C)(C)O1)c1ccc(OC)cc1,[2H]C(Cl)(Cl)Cl,1,33.2
C=CCC(C)(C(=O)OC)C(B1OC(C)(C)C(C)(C)O1)c1ccc(Br)cc1,[2H]C(Cl)(Cl)Cl,1,32.4
C=CCC(C)(C(=O)OC)C(B1OC(C)(C)C(C)(C)O1)c1ccc(Cl)cc1,[2H]C(Cl)(Cl)Cl,1,32.6
C=CCC(C)(C(=O)OC)C(B1OC(C)(C)C(C)(C)O1)c1ccccc1Cl,[2H]C(Cl)(Cl)Cl,1,32.8
C=CCC(C)(C(=O)OC)C(B1OC(C)(C)C(C)(C)O1)c1cccc(Cl)c1,[2H]C(Cl)(Cl)Cl,1,32.1
C=CCC(CCCC)(C(=O)OC)C(B1OC(C)(C)C(C)(C)O1)c1ccccc1,[2H]C(Cl)(Cl)Cl,1,32.7
C=CCC(C)(C(=O)OC)C(B1OC(C)(C)C(C)(C)O1)c1ccco1,[2H]C(Cl)(Cl)Cl,1,32.1
C=CCC(C)(C(=O)OC)C(CCc1ccccc1)B1OC(C)(C)C(C)(C)O1,[2H]C(Cl)(Cl)Cl,1,34
CCCCCCCCCCOB1OC(C)(C)C(C)(C)O1,[2H]C(Cl)(Cl)Cl,1,22.1
CC1(C)OB(OC(c2ccccc2)c2ccc(F)cc2)OC1(C)C,[2H]C(Cl)(Cl)Cl,1,22.4
Cc1ccc(COB2OC(C)(C)C(C)(C)O2)cc1,[2H]C(Cl)(Cl)Cl,1,22.3
Cc1ccccc1COB1OC(C)(C)C(C)(C)O1,[2H]C(Cl)(Cl)Cl,1,22.4
CC1(C)OB(OCc2cccc3ccccc23)OC1(C)C,[2H]C(Cl)(Cl)Cl,1,22.5
Cc1ccc(S(=O)(=O)N2CC(B3OC(C)(C)C(C)(C)O3)c3cc(-c4ccccc4)ccc32)cc1,[2H]C(Cl)(Cl)Cl,1,32.52
Cc1ccc(S(=O)(=O)N2CC(B3OC(C)(C)C(C)(C)O3)c3cc(F)ccc32)cc1,[2H]C(Cl)(Cl)Cl,1,32.2
Cc1ccc(S(=O)(=O)N2CC(B3OC(C)(C)C(C)(C)O3)c3cc(Cl)ccc32)cc1,[2H]C(Cl)(Cl)Cl,1,32.39
Cc1ccc(S(=O)(=O)N2CC(B3OC(C)(C)C(C)(C)O3)c3cc(Br)ccc32)cc1,[2H]C(Cl)(Cl)Cl,1,32.01
Cc1ccc(S(=O)(=O)N2CC(B3OC(C)(C)C(C)(C)O3)c3ccc(-c4ccccc4)cc32)cc1,[2H]C(Cl)(Cl)Cl,1,32.64
Cc1ccc(S(=O)(=O)N2CC(B3OC(C)(C)C(C)(C)O3)c3ccc(F)cc32)cc1,[2H]C(Cl)(Cl)Cl,1,32.03
Cc1ccc(S(=O)(=O)N2CC(B3OC(C)(C)C(C)(C)O3)c3ccc(Cl)cc32)cc1,[2H]C(Cl)(Cl)Cl,1,32.95
Cc1ccc(S(=O)(=O)N2CC(B3OC(C)(C)C(C)(C)O3)c3ccc(Br)cc32)cc1,[2H]C(Cl)(Cl)Cl,1,32.37
Cc1ccc(S(=O)(=O)N2CC(B3OC(C)(C)C(C)(C)O3)c3c(Cl)cccc32)cc1,[2H]C(Cl)(Cl)Cl,1,32.24
Cc1ccc(S(=O)(=O)N2CC(B3OC(C)(C)C(C)(C)O3)c3cccc(F)c32)cc1,[2H]C(Cl)(Cl)Cl,1,32.22
Cc1ccc(S(=O)(=O)N2CC(B3OC(C)(C)C(C)(C)O3)c3cc([N+](=O)[O-])ccc32)cc1,[2H]C(Cl)(Cl)Cl,1,31.86
CC1(C)OB(C2CN(S(=O)(=O)c3ccccc3)c3ccc(F)cc32)OC1(C)C,[2H]c1c([2H])c([2H])c([2H])c([2H])c1[2H],1,32.05
Cc1ccc(S(=O)(=O)N2CC(B3OC(C)(C)C(C)(C)O3)c3ccccc32)cc1,[2H]C(Cl)(Cl)Cl,1,32.38
CC1(C)OB(C2CN(S(=O)(=O)c3ccccc3)c3ccccc32)OC1(C)C,[2H]C(Cl)(Cl)Cl,1,29.89
Cc1ccc(S(=O)(=O)N2CC(B3OC(C)(C)C(C)(C)O3)c3ccc(C)cc32)cc1,[2H]C(Cl)(Cl)Cl,1,32.03
COc1ccc2c(c1)C(B1OC(C)(C)C(C)(C)O1)CN2S(=O)(=O)c1ccc(C)cc1,[2H]C(Cl)(Cl)Cl,1,32.39
C(=C/c1ccccc1)\B1Nc2cccc3cccc(c23)N1,[2H]C(Cl)(Cl)Cl,1,27.8
CC(C)OB1OC(C)(C)C(C)(C)O1,[2H]c1c([2H])c([2H])c([2H])c([2H])c1[2H],1,22.2
CC1(C)OB(CI)OC1(C)C,[2H]c1c([2H])c([2H])c([2H])c([2H])c1[2H],1,31.8
CC1(C)OB(C/C(=C/CSc2ccccc2)CO[Si](C)(C)C(C)(C)C)OC1(C)C,[2H]c1c([2H])c([2H])c([2H])c([2H])c1[2H],1,33.4
C=C(C)CC/C=C(\CO[Si](C)(C)C(C)(C)C)CB1OC(C)(C)C(C)(C)O1,[2H]c1c([2H])c([2H])c([2H])c([2H])c1[2H],1,33.6
C=CCC/C=C(\CO[Si](C)(C)C(C)(C)C)CB1OC(C)(C)C(C)(C)O1,[2H]c1c([2H])c([2H])c([2H])c([2H])c1[2H],1,33.5
CCOC(=O)CC(B1OC(C)(C)C(C)(C)O1)C1CCCCC1,[2H]C(Cl)(Cl)Cl,1,33.7
CCOC(=O)CC(B1OC(C)(C)C(C)(C)O1)C(C)C,[2H]C(Cl)(Cl)Cl,1,33.83
COC(=O)CC(C)B1OC(C)(C)C(C)(C)O1,[2H]C(Cl)(Cl)Cl,1,33.99
CCOC(=O)CC(CC(C)C)B1OC(C)(C)C(C)(C)O1,[2H]C(Cl)(Cl)Cl,1,34.1
CCCCCCCC(CC(=O)OCC)B1OC(C)(C)C(C)(C)O1,[2H]C(Cl)(Cl)Cl,1,34.12
CCOC(=O)CC(B1OC(C)(C)C(C)(C)O1)c1ccccc1,[2H]C(Cl)(Cl)Cl,1,32.6
CCOC(=O)CC(B1OC(C)(C)C(C)(C)O1)c1ccc(OC)cc1,[2H]C(Cl)(Cl)Cl,1,32.59
O=C1OCCN1/C(=C\c1ccccc1)B(O)O,[2H]C(Cl)(Cl)Cl,1,29.94
CC1(C)OB(/C(=C/c2ccccc2)N2CCOC2=O)OC1(C)C,[2H]C(Cl)(Cl)Cl,1,29.12
O=C1OCCN1/C(=C\c1ccccc1)B1Nc2cccc3cccc(c23)N1,[2H]C(Cl)(Cl)Cl,1,27.26
COC(=O)N(C)/C(=C\c1ccccc1)B1OC(C)(C)C(C)(C)O1,[2H]C(Cl)(Cl)Cl,1,29.53
CC(C)/C=C(/B1OC(C)(C)C(C)(C)O1)N1C(=O)OC[C@@H]1c1ccccc1,[2H]C(Cl)(Cl)Cl,1,28.56
CC(C)/C=C(/B1OC(C)(C)C(C)(C)O1)N1C(=O)OC[C@H]1c1ccccc1,[2H]C(Cl)(Cl)Cl,1,28.51
CC(C)/C=C(/B1OC(C)(C)C(C)(C)O1)N1C(=O)O[C@H](c2ccccc2)[C@@H]1c1ccccc1,[2H]C(Cl)(Cl)Cl,1,28.81
CC1(C)OB(/C(=C/C2CCCCC2)N2C(=O)O[C@H](c3ccccc3)[C@@H]2c2ccccc2)OC1(C)C,[2H]C(Cl)(Cl)Cl,1,28.8
COC(=O)N(/C(=C\c1ccccc1)B1OC(C)(C)C(C)(C)O1)c1ccccc1,[2H]C(Cl)(Cl)Cl,1,29.89
CCC[C@H](B1OC(C)(C)C(C)(C)O1)N1CCOC1=O,[2H]C(Cl)(Cl)Cl,1,32.32
CCCC[C@H](B1OC(C)(C)C(C)(C)O1)N1CCOC1=O,[2H]C(Cl)(Cl)Cl,1,32.43
CC(C)C[C@H](B1OC(C)(C)C(C)(C)O1)N1CCOC1=O,[2H]C(Cl)(Cl)Cl,1,32.62
CCCCC[C@H](B1OC(C)(C)C(C)(C)O1)N1CCOC1=O,[2H]C(Cl)(Cl)Cl,1,32.3
CC1(C)OB([C@@H](CCCc2ccccc2)N2CCOC2=O)OC1(C)C,[2H]C(Cl)(Cl)Cl,1,32.02
CC1(C)OB([C@@H](CC2CCCCC2)N2CCOC2=O)OC1(C)C,[2H]C(Cl)(Cl)Cl,1,32.49
Cc1ccc(C[C@H](B2OC(C)(C)C(C)(C)O2)N2CCOC2=O)cc1,[2H]C(Cl)(Cl)Cl,1,32.56
CC(C)c1ccc(C[C@H](B2OC(C)(C)C(C)(C)O2)N2CCOC2=O)cc1,[2H]C(Cl)(Cl)Cl,1,31.43
CC1(C)OB([C@@H](Cc2ccc(OCc3ccccc3)cc2)N2CCOC2=O)OC1(C)C,[2H]C(Cl)(Cl)Cl,1,32.68
CC1(C)OB([C@@H](Cc2ccc(Cl)cc2)N2CCOC2=O)OC1(C)C,[2H]C(Cl)(Cl)Cl,1,32.28
Cc1cccc(C[C@H](B2OC(C)(C)C(C)(C)O2)N2CCOC2=O)c1,[2H]C(Cl)(Cl)Cl,1,31.88
COc1cccc(C[C@H](B2OC(C)(C)C(C)(C)O2)N2CCOC2=O)c1,[2H]C(Cl)(Cl)Cl,1,32.35
COc1cc(C[C@H](B2OC(C)(C)C(C)(C)O2)N2CCOC2=O)cc(OC)c1OC,[2H]C(Cl)(Cl)Cl,1,32.82
Cc1ccccc1C[C@H](B1OC(C)(C)C(C)(C)O1)N1CCOC1=O,[2H]C(Cl)(Cl)Cl,1,32.04
CC1(C)OB([C@@H](Cc2ccccc2)N2C(=O)OC[C@H]2c2ccccc2)OC1(C)C,[2H]C(Cl)(Cl)Cl,1,31.42
CC1(C)OB([C@@H](Cc2ccccc2)N2C(=O)OC[C@@H]2c2ccccc2)OC1(C)C,[2H]C(Cl)(Cl)Cl,1,31.95
COC(=O)N(C)C(Cc1ccccc1)B1OC(C)(C)C(C)(C)O1,[2H]C(Cl)(Cl)Cl,1,21.52
CC(C)C[C@H](B1OC(C)(C)C(C)(C)O1)N1C(=O)OC[C@@H]1c1ccccc1,[2H]C(Cl)(Cl)Cl,1,32.49
CC(C)C[C@@H](B1OC(C)(C)C(C)(C)O1)N1C(=O)OC[C@@H]1c1ccccc1,[2H]C(Cl)(Cl)Cl,1,32.74
CC(C)C[C@H](B1OC(C)(C)C(C)(C)O1)N1C(=O)OC[C@H]1c1ccccc1,[2H]C(Cl)(Cl)Cl,1,32.26
CC(C)C[C@@H](B1OC(C)(C)C(C)(C)O1)N1C(=O)OC[C@H]1c1ccccc1,[2H]C(Cl)(Cl)Cl,1,32.65
CC1(C)OB([C@@H](Cc2ccccc2)N2CCOC2=O)OC1(C)C,[2H]C(Cl)(Cl)Cl,1,32.31
CC(C)C[C@H](B1OC(C)(C)C(C)(C)O1)N1C(=O)O[C@H](c2ccccc2)[C@@H]1c1ccccc1,[2H]C(Cl)(Cl)Cl,1,32.69
CC(C)C[C@@H](B1OC(C)(C)C(C)(C)O1)N1C(=O)O[C@H](c2ccccc2)[C@@H]1c1ccccc1,[2H]C(Cl)(Cl)Cl,1,31.98
CC1(C)OB([C@@H](CC2CCCCC2)N2C(=O)O[C@H](c3ccccc3)[C@@H]2c2ccccc2)OC1(C)C,[2H]C(Cl)(Cl)Cl,1,32.66
CC1(C)OB([C@H](CC2CCCCC2)N2C(=O)O[C@H](c3ccccc3)[C@@H]2c2ccccc2)OC1(C)C,[2H]C(Cl)(Cl)Cl,1,33.1
COC(=O)N(c1ccccc1)C(Cc1ccccc1)B1OC(C)(C)C(C)(C)O1,[2H]C(Cl)(Cl)Cl,1,23.85
CC/C=C(/B1OC(C)(C)C(C)(C)O1)N1CCOC1=O,[2H]C(Cl)(Cl)Cl,1,28.81
CCC/C=C(/B1OC(C)(C)C(C)(C)O1)N1CCOC1=O,[2H]C(Cl)(Cl)Cl,1,29
CC(C)/C=C(/B1OC(C)(C)C(C)(C)O1)N1CCOC1=O,[2H]C(Cl)(Cl)Cl,1,28.85
CCCC/C=C(/B1OC(C)(C)C(C)(C)O1)N1CCOC1=O,[2H]C(Cl)(Cl)Cl,1,28.97
CC1(C)OB(/C(=C/CCc2ccccc2)N2CCOC2=O)OC1(C)C,[2H]C(Cl)(Cl)Cl,1,28.72
CC1(C)OB(/C(=C/C2CCCCC2)N2CCOC2=O)OC1(C)C,[2H]C(Cl)(Cl)Cl,1,28.61
Cc1ccc(/C=C(/B2OC(C)(C)C(C)(C)O2)N2CCOC2=O)cc1,[2H]C(Cl)(Cl)Cl,1,29.62
CC(C)c1ccc(/C=C(/B2OC(C)(C)C(C)(C)O2)N2CCOC2=O)cc1,[2H]C(Cl)(Cl)Cl,1,29.66
CC1(C)OB(/C(=C/c2ccc(OCc3ccccc3)cc2)N2CCOC2=O)OC1(C)C,[2H]C(Cl)(Cl)Cl,1,29.84
CC1(C)OB(/C(=C/c2ccc(Cl)cc2)N2CCOC2=O)OC1(C)C,[2H]C(Cl)(Cl)Cl,1,29.47
Cc1cccc(/C=C(/B2OC(C)(C)C(C)(C)O2)N2CCOC2=O)c1,[2H]C(Cl)(Cl)Cl,1,29.64
CC1(C)OB(/C(=C/c2cccc(F)c2)N2CCOC2=O)OC1(C)C,[2H]C(Cl)(Cl)Cl,1,29.38
COc1cccc(/C=C(/B2OC(C)(C)C(C)(C)O2)N2CCOC2=O)c1,[2H]C(Cl)(Cl)Cl,1,29.25
COc1cc(/C=C(/B2OC(C)(C)C(C)(C)O2)N2CCOC2=O)cc(OC)c1OC,[2H]C(Cl)(Cl)Cl,1,28.47
Cc1ccccc1/C=C(/B1OC(C)(C)C(C)(C)O1)N1CCOC1=O,[2H]C(Cl)(Cl)Cl,1,29.46
CC1(C)OB(/C(=C/c2ccccc2)N2C(=O)OC[C@H]2c2ccccc2)OC1(C)C,[2H]C(Cl)(Cl)Cl,1,30.09
CC1(C)OB(/C(=C/c2ccccc2)N2C(=O)OC[C@@H]2c2ccccc2)OC1(C)C,[2H]C(Cl)(Cl)Cl,1,30.1
COC(=O)[C@@]1(c2ccccc2)C[C@]1(B1OC(C)(C)C(C)(C)O1)c1ccc(F)cc1,[2H]C(Cl)(Cl)Cl,1,30.08
COC(=O)[C@@]1(c2ccccc2)C[C@]1(B1OC(C)(C)C(C)(C)O1)c1ccccc1,[2H]C(Cl)(Cl)Cl,1,30.36
COC(=O)[C@@]1(c2ccc(Cl)c(Cl)c2)C[C@]1(B1OC(C)(C)C(C)(C)O1)c1ccccc1,[2H]C(Cl)(Cl)Cl,1,30.36
OB1Oc2ccc(F)cc2C1[NH+]1CCOCC1.[Cl-],[2H]OC([2H])([2H])[2H],1,14.8
OB1Oc2c(F)cccc2C1[NH+]1CCOCC1.[Cl-],[2H]OC([2H])([2H])[2H],1,14.6
OB1Oc2ccccc2C1[NH+]1CCOCC1.[Cl-],[2H]O[2H],1,14.3
OB1Oc2ccccc2C1[NH+]1CCCCC1.[Cl-],[2H]OC([2H])([2H])[2H],1,16.3
OB1Oc2ccccc2C1[NH+]1CCCC1.[Cl-],[2H]OC([2H])([2H])[2H],1,18.5
OB1Oc2ccccc2C1[NH+](Cc1ccccc1)Cc1ccccc1.[Cl-],[2H]OC([2H])([2H])[2H],1,10.8
C[NH+](Cc1ccccc1)C1B(O)Oc2ccccc21.[Cl-],[2H]OC([2H])([2H])[2H],1,15.7
C[NH+](C)C1B(O)Oc2ccccc21.[Cl-],[2H]OC([2H])([2H])[2H],1,16.6
CC[NH+](CC)C1B(O)Oc2ccccc21.[Cl-],[2H]OC([2H])([2H])[2H],1,16
CCC[NH+](CCC)C1B(O)Oc2ccccc21.[Cl-],[2H]OC([2H])([2H])[2H],1,15.3
[BH3-][NH+]1C(C)(C)CCCC1(C)C,[2H]c1c([2H])c([2H])c([2H])c([2H])c1[2H],1,-21.1
[BH3-][NH+](C1CCCCC1)C1CCCCC1,[2H]c1c([2H])c([2H])c([2H])c([2H])c1[2H],1,-21.1
[BH3-][NH+](C(C)C)C(C)(C)C,[2H]c1c([2H])c([2H])c([2H])c([2H])c1[2H],1,-23.72
CC1(C)OB(CC(CN(Cc2ccccc2)Cc2ccccc2)c2ccccc2)OC1(C)C,[2H]C(Cl)(Cl)Cl,1,33.49
Cc1ccc(C(CB2OC(C)(C)C(C)(C)O2)CN(Cc2ccccc2)Cc2ccccc2)cc1,[2H]C(Cl)(Cl)Cl,1,32.62
CC1(C)OB(CC(CN(Cc2ccccc2)Cc2ccccc2)c2ccc(C(F)(F)F)cc2)OC1(C)C,[2H]C(Cl)(Cl)Cl,1,32.94
CC1(C)OB(CC(CN(Cc2ccccc2)Cc2ccccc2)c2ccc(Cl)cc2)OC1(C)C,[2H]C(Cl)(Cl)Cl,1,32.07
CC1(C)OB(CC(CN(Cc2ccccc2)Cc2ccccc2)c2cccc(Cl)c2)OC1(C)C,[2H]C(Cl)(Cl)Cl,1,32.92
CC1(C)OB(CC(CN(Cc2ccccc2)Cc2ccccc2)c2ccccc2Cl)OC1(C)C,[2H]C(Cl)(Cl)Cl,1,33.52
CC1(C)OB(CC(CN(Cc2ccccc2)Cc2ccccc2)c2ccccc2Br)OC1(C)C,[2H]C(Cl)(Cl)Cl,1,33.95
CC1(C)OB(CC(CN(Cc2ccccc2)Cc2ccccc2)c2cccs2)OC1(C)C,[2H]C(Cl)(Cl)Cl,1,30.01
CC1(C)OB(C2C(CN(Cc3ccccc3)Cc3ccccc3)[C@H]3CC[C@@H]2C3)OC1(C)C,[2H]C(Cl)(Cl)Cl,1,34.29
CCOC(=O)C(CB1OC(C)(C)C(C)(C)O1)CN(Cc1ccccc1)Cc1ccccc1,[2H]C(Cl)(Cl)Cl,1,33.63
CC1(C)OB(/C(=C(\CN(Cc2ccccc2)Cc2ccccc2)c2ccccc2)c2ccccc2)OC1(C)C,[2H]C(Cl)(Cl)Cl,1,27.69
C/C(B1OC(C)(C)C(C)(C)O1)=C(/CN(Cc1ccccc1)Cc1ccccc1)c1ccccc1,[2H]C(Cl)(Cl)Cl,1,31.08
CC1(C)OB(/C(=C(\CN(Cc2ccccc2)Cc2ccccc2)c2cccs2)c2cccs2)OC1(C)C,[2H]C(Cl)(Cl)Cl,1,22.41
C=C(B1OC(C)(C)C(C)(C)O1)C(CN(Cc1ccccc1)Cc1ccccc1)c1ccccc1,[2H]C(Cl)(Cl)Cl,1,30.63
C=C(B1OC(C)(C)C(C)(C)O1)C(CN(Cc1ccccc1)Cc1ccccc1)C1CCCCC1,[2H]C(Cl)(Cl)Cl,1,30.23
C=C(B1OC(C)(C)C(C)(C)O1)C(CCCCCCCCCC)CN(Cc1ccccc1)Cc1ccccc1,[2H]C(Cl)(Cl)Cl,1,31.58
CC(C)(C)OC(=O)NCC(CB1OC(C)(C)C(C)(C)O1)c1ccccc1,[2H]C(Cl)(Cl)Cl,1,33.16
CCC[C@H]([NH3+])B1OC(C)(C)C(C)(C)O1.[Cl-],[2H]C(Cl)(Cl)Cl,1,31.4
CC(C)[C@H]([NH3+])B1OC(C)(C)C(C)(C)O1.[Cl-],[2H]C([2H])([2H])S(=O)C([2H])([2H])[2H],1,33
CC1(C)OB([C@@H]([NH3+])C2CCCCC2)OC1(C)C.[Cl-],[2H]C(Cl)(Cl)Cl,1,33.1
CC1(C)OB([C@@H]([NH3+])Cc2ccccc2)OC1(C)C.[Cl-],[2H]C([2H])([2H])S(=O)C([2H])([2H])[2H],1,32.9
CC1(C)OB([C@@H]([NH3+])Cc2cn(Cc3ccccc3)c3ccccc23)OC1(C)C.[Cl-],[2H]C([2H])([2H])S(=O)C([2H])([2H])[2H],1,33.1
[NH2+]=C(Cc1ccccc1)[B-](F)(F)F,[2H]C([2H])([2H])C(=O)C([2H])([2H])[2H],1,-0.48
CCC(=[NH2+])[B-](F)(F)F,[2H]C([2H])([2H])C(=O)C([2H])([2H])[2H],1,-0.59
CC(C)CC(=[NH2+])[B-](F)(F)F,[2H]C([2H])([2H])C(=O)C([2H])([2H])[2H],1,-0.64
[NH2+]=C(C1CC1)[B-](F)(F)F,[2H]C([2H])([2H])C(=O)C([2H])([2H])[2H],1,-0.79
[NH2+]=C(C1CCCC1)[B-](F)(F)F,[2H]C([2H])([2H])C(=O)C([2H])([2H])[2H],1,-0.48
[NH2+]=C(CCCCO)[B-](F)(F)F,[2H]C([2H])([2H])C(=O)C([2H])([2H])[2H],1,-0.6
[NH3+]C(c1ccc2c(c1)OCO2)[B-](F)(F)F,[2H]OC([2H])([2H])[2H],1,2.59
[NH3+]C(c1ccc(-c2ccccc2)cc1)[B-](F)(F)F,[2H]C([2H])([2H])S(=O)C([2H])([2H])[2H],1,2.6
COc1ccc(C([NH3+])[B-](F)(F)F)cc1,[2H]C([2H])([2H])S(=O)C([2H])([2H])[2H],1,2.39
CC(C)C([NH3+])[B-](F)(F)F,[2H]OC([2H])([2H])[2H],1,2.84
CC(C)CC([NH3+])[B-](F)(F)F,[2H]OC([2H])([2H])[2H],1,2.96
[NH3+]C(C1CC1)[B-](F)(F)F,[2H]OC([2H])([2H])[2H],1,2.77
[NH3+]C(C1CCCC1)[B-](F)(F)F,[2H]C([2H])([2H])S(=O)C([2H])([2H])[2H],1,2.77
CCC([NH3+])[B-](F)(F)F,[2H]OC([2H])([2H])[2H],1,2.91
[NH3+]C(CCCCO)[B-](F)(F)F,[2H]OC([2H])([2H])[2H],1,29.35
CCC([NH3+])B(O)O.[Cl-],[2H]OC([2H])([2H])[2H],1,28.74
[Cl-].[NH3+]C(B(O)O)c1ccc(F)cc1,[2H]OC([2H])([2H])[2H],1,28.17
[Cl-].[NH3+]C(B(O)O)c1ccccc1,[2H]OC([2H])([2H])[2H],1,28.2
Cc1ccc(C([NH3+])B(O)O)cc1.[Cl-],[2H]OC([2H])([2H])[2H],1,27.97
[Cl-].[NH3+]C(B(O)O)c1ccc(Cl)cc1,[2H]OC([2H])([2H])[2H],1,28.12
[Cl-].[NH3+]C(B(O)O)c1ccc(C(F)(F)F)cc1,[2H]OC([2H])([2H])[2H],1,27.79
[Cl-].[NH3+]C(B(O)O)c1ccc2c(c1)OCO2,[2H]OC([2H])([2H])[2H],1,28.07
[Cl-].[NH3+]C(B(O)O)c1ccc(-c2ccccc2)cc1,[2H]OC([2H])([2H])[2H],1,29.28
COc1ccc(C([NH3+])B(O)O)cc1.[Cl-],[2H]OC([2H])([2H])[2H],1,28.54
[Cl-].[NH3+]C(Cc1ccccc1)B(O)O,[2H]OC([2H])([2H])[2H],1,28.6
CC(C)C([NH3+])B(O)O.[Cl-],[2H]OC([2H])([2H])[2H],1,28.64
[Cl-].[NH3+]C(B(O)O)C1CC1,[2H]OC([2H])([2H])[2H],1,0.36
[Cl-].[NH3+]C(B(O)O)C1CCCC1,[2H]OC([2H])([2H])[2H],1,28.64
[Cl-].[NH3+]C(CCCCO)B(O)O,[2H]OC([2H])([2H])[2H],1,29.35
CC(C)CC([NH3+])B(O)O.[Cl-],[2H]OC([2H])([2H])[2H],1,29.06
[NH3+]C(c1ccc(F)cc1)[B-](F)(F)F,[2H]OC([2H])([2H])[2H],1,2.56
Cc1ccc(C([NH3+])[B-](F)(F)F)cc1,[2H]OC([2H])([2H])[2H],1,2.67
[NH2+]=C(c1ccc(Cl)cc1)[B-](F)(F)F,[2H]C([2H])([2H])C(=O)C([2H])([2H])[2H],1,-0.01
[NH3+]C(c1ccc(Cl)cc1)[B-](F)(F)F,[2H]OC([2H])([2H])[2H],1,2.51
N#Cc1ccc(C(=[NH2+])[B-](F)(F)F)cc1,[2H]C([2H])([2H])C(=O)C([2H])([2H])[2H],1,-0.07
N#Cc1ccc(C([NH3+])[B-](F)(F)F)cc1,[2H]OC([2H])([2H])[2H],1,2.27
[NH2+]=C(c1ccc(C(F)(F)F)cc1)[B-](F)(F)F,[2H]C([2H])([2H])C(=O)C([2H])([2H])[2H],1,-0.04
[NH3+]C(c1ccc(C(F)(F)F)cc1)[B-](F)(F)F,[2H]OC([2H])([2H])[2H],1,2.46
[NH2+]=C(c1ccc2c(c1)OCO2)[B-](F)(F)F,[2H]C([2H])([2H])C(=O)C([2H])([2H])[2H],1,0.06
[NH2+]=C(c1ccc(-c2ccccc2)cc1)[B-](F)(F)F,[2H]C([2H])([2H])C(=O)C([2H])([2H])[2H],1,0.12
COc1ccc(C(=[NH2+])[B-](F)(F)F)cc1,[2H]C([2H])([2H])C(=O)C([2H])([2H])[2H],1,0.15
CC(CC(=O)CCCB1OC(C)(C)C(C)(C)O1)N(Cc1ccccc1)C(=O)[O-],[2H]C(Cl)(Cl)Cl,1,32.32
CC(=O)c1ccc(C(CB2OC(C)(C)C(C)(C)O2)c2c(F)c(F)c(C#N)c(F)c2F)cc1,[2H]C(Cl)(Cl)Cl,1,32.7
CC1(C)OB(CC(c2ccc(Cn3ccc4ccccc43)cc2)c2c(F)c(F)c(C#N)c(F)c2F)OC1(C)C,[2H]C(Cl)(Cl)Cl,1,33.6
