compound_id,Smiles,source_doi,nmr_11b_frequency_mhz,nmr_11b_solvent,nmr_11b_shifts_ppm
(Z)-19c,C[N+](C)(C)[BH2-]c1ccc2ccccc2n1,10-1039_d5gc03231h,128,[2H]C(Cl)(Cl)Cl,-3.4
(Z)-20c,Cc1cc2ccccc2c([BH2-][N+](C)(C)C)n1,10-1039_d5gc03231h,128,[2H]C(Cl)(Cl)Cl,-5.4
(Z)-21c,COC(=O)c1cc2ccccc2c([BH2-][N+](C)(C)C)n1,10-1039_d5gc03231h,128,[2H]C(Cl)(Cl)Cl,-5.6
(Z)-24c,COc1ccnc([BH2-][N+](C)(C)C)c1,10-1039_d5gc03231h,128,[2H]C(Cl)(Cl)Cl,-5
(Z)-25c,Cc1ccnc([BH2-][N+](C)(C)C)c1,10-1039_d5gc03231h,128,[2H]C(Cl)(Cl)Cl,-5.2
(Z)-26c,CCCCc1ccnc([BH2-][N+](C)(C)C)c1,10-1039_d5gc03231h,128,[2H]C(Cl)(Cl)Cl,-2.5
(Z)-27c,C[N+](C)(C)[BH2-]c1cc(C(F)(F)F)ccn1,10-1039_d5gc03231h,128,[2H]C(Cl)(Cl)Cl,-3.2
(Z)-28c,COC(=O)c1ccnc([BH2-][N+](C)(C)C)c1,10-1039_d5gc03231h,128,[2H]C(Cl)(Cl)Cl,-3.2
(Z)-29c,C[N+](C)(C)[BH2-]c1cc(C#N)ccn1,10-1039_d5gc03231h,128,[2H]C(Cl)(Cl)Cl,-3.5
(Z)-32c,C[N+](C)(C)[BH2-]c1ccccn1,10-1039_d5gc03231h,128,[2H]C(Cl)(Cl)Cl,-2.6
,C[N+]1=Cc2ccccc2B(O)O1.[Cl-],10-1038_s41467-023-38228-8,128,[2H]C([2H])([2H])C#N,4.5
3-II,CN1Cc2ccccc2[B-](OC(C(F)(F)F)C(F)(F)F)(OC(C(F)(F)F)C(F)(F)F)O1,10-1038_s41467-023-38228-8,128,[2H]C([2H])([2H])C#N,4.9
1v,Cc1ccc(C(C)[B-](F)(F)F)cc1.[K+],10-1038_s41586-024-07284-5,128,[2H]C([2H])([2H])S(=O)C([2H])([2H])[2H],3.9
1w,Cc1cccc(C(C)[B-](F)(F)F)c1.[K+],10-1038_s41586-024-07284-5,128,[2H]C([2H])([2H])S(=O)C([2H])([2H])[2H],4
1,Cc1ccccc1C(C)[B-](F)(F)F.[K+],10-1038_s41586-024-07284-5,128,[2H]C([2H])([2H])S(=O)C([2H])([2H])[2H],4
1y,CC(c1ccc(F)cc1)[B-](F)(F)F.[K+],10-1038_s41586-024-07284-5,128,[2H]C([2H])([2H])S(=O)C([2H])([2H])[2H],3.9
,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1OC(=O)CCCCC(NC(=O)c1ccccc1)B1OC(C)(C)C(C)(C)O1,10-1038_s41467-022-33411-9,,[2H]C(Cl)(Cl)Cl,17.2
,CC1(C)OC[C@@H]([C@H](CC(C2CO[C@@H]3OCO[C@H]23)C(C)(C)C(=O)[O-])[C@@H](NC(=O)c2ccccc2)B2OC(C)(C)C(C)(C)O2)O1,10-1038_s41467-022-33411-9,,[2H]C(Cl)(Cl)Cl,17.5
,Cc1c(C)c2c(c(C)c1OC(=O)CCCC[C@H](NC(=O)c1ccccc1)B1OC(C)(C)C(C)(C)O1)CCC(C)(CCC[C@H](C)CCC[C@H](C)CCCC(C)C)O2,10-1038_s41467-022-33411-9,,[2H]C(Cl)(Cl)Cl,17.1
,CCCC/C=C\B1OC(C)(C)C(C)(C)O1,10-1038_s41467-022-33411-9,,[2H]C(Cl)(Cl)Cl,18.3
6,CC(C)(C)OC(=O)C[C@H](C/C=C/B1OC(C)(C)C(C)(C)O1)O[Si](C)(C)C(C)(C)C,10-1038_s41467-022-33411-9,,[2H]C(Cl)(Cl)Cl,29.9
7,CC(C)(C)OC(=O)C[C@H](CC[C@H](NC(=O)Cc1cccs1)B1OC(C)(C)C(C)(C)O1)O[Si](C)(C)C(C)(C)C,10-1038_s41467-022-33411-9,,[2H]C(Cl)(Cl)Cl,21.8
3b-D,[2H][C@H](CCCCCC)[C@@H](NC(=O)c1ccccc1)B1OC(C)(C)C(C)(C)O1,10-1038_s41467-022-33411-9,,[2H]C(Cl)(Cl)Cl,18
(E)-3o,CN1CC(=O)OB(/C(=C/C(=O)[O-])B2OC(C)(C)C(C)(C)O2)OC(=O)C1,10-1038_s41467-023-37733-0,,[2H]C(Cl)(Cl)Cl,35.0;10.2
3,COc1cc(B2OC(C)(C)CC(C)(C)O2)ccc1C=NO[Si](OC(CC(C)C)CC(C)C)(OC(CC(C)C)CC(C)C)OC(CC(C)C)CC(C)C,10-1038_s41467-024-47205-8,,[2H]C(Cl)(Cl)Cl,26.2
4,CCOc1cc(B2OC(C)(C)CC(C)(C)O2)ccc1C=NO[Si](OC(CC(C)C)CC(C)C)(OC(CC(C)C)CC(C)C)OC(CC(C)C)CC(C)C,10-1038_s41467-024-47205-8,,[2H]C(Cl)(Cl)Cl,26.3
5,COCCOc1cc(B2OC(C)(C)CC(C)(C)O2)ccc1C=NO[Si](OC(CC(C)C)CC(C)C)(OC(CC(C)C)CC(C)C)OC(CC(C)C)CC(C)C,10-1038_s41467-024-47205-8,,[2H]C(Cl)(Cl)Cl,25.9
6,CC(C)CC(CC(C)C)O[Si](ON=Cc1ccc(B2OC(C)(C)CC(C)(C)O2)cc1OC(F)F)(OC(CC(C)C)CC(C)C)OC(CC(C)C)CC(C)C,10-1038_s41467-024-47205-8,,[2H]C(Cl)(Cl)Cl,26.4
7,CC(C)CC(CC(C)C)O[Si](ON=Cc1ccc(B2OC(C)(C)CC(C)(C)O2)cc1OC(F)(F)F)(OC(CC(C)C)CC(C)C)OC(CC(C)C)CC(C)C,10-1038_s41467-024-47205-8,,[2H]C(Cl)(Cl)Cl,25.5
8,CC(C)CC(CC(C)C)O[Si](ON=Cc1ccc(B2OC(C)(C)CC(C)(C)O2)cc1C(F)(F)F)(OC(CC(C)C)CC(C)C)OC(CC(C)C)CC(C)C,10-1038_s41467-024-47205-8,,[2H]C(Cl)(Cl)Cl,25.5
9,CC(C)CC(CC(C)C)O[Si](ON=Cc1ccc(B2OC(C)(C)CC(C)(C)O2)cc1Cl)(OC(CC(C)C)CC(C)C)OC(CC(C)C)CC(C)C,10-1038_s41467-024-47205-8,,[2H]C(Cl)(Cl)Cl,26.6
10,CC(C)CC(CC(C)C)O[Si](ON=Cc1ccc(B2OC(C)(C)CC(C)(C)O2)cc1Br)(OC(CC(C)C)CC(C)C)OC(CC(C)C)CC(C)C,10-1038_s41467-024-47205-8,,[2H]C(Cl)(Cl)Cl,25.8
11,CC(C)CC(CC(C)C)O[Si](ON=Cc1ccc(B2OC(C)(C)CC(C)(C)O2)cc1N1CCCCC1)(OC(CC(C)C)CC(C)C)OC(CC(C)C)CC(C)C,10-1038_s41467-024-47205-8,,[2H]C(Cl)(Cl)Cl,26
12,CC1(C)CC(C)(C)OB(c2ccc(C=NO)c(N3CCOCC3)c2)O1,10-1038_s41467-024-47205-8,,[2H]C(Cl)(Cl)Cl,26
14,CC(C)CC(CC(C)C)O[Si](ON=Cc1cc(F)c(B2OC(C)(C)CC(C)(C)O2)cc1Br)(OC(CC(C)C)CC(C)C)OC(CC(C)C)CC(C)C,10-1038_s41467-024-47205-8,,[2H]C(Cl)(Cl)Cl,25
15,Cc1cc(B2OC(C)(C)CC(C)(C)O2)c(F)cc1C=NO[Si](OC(CC(C)C)CC(C)C)(OC(CC(C)C)CC(C)C)OC(CC(C)C)CC(C)C,10-1038_s41467-024-47205-8,,[2H]C(Cl)(Cl)Cl,26
16,CC(C)CC(CC(C)C)O[Si](ON=Cc1ccc(B2OC(C)(C)CC(C)(C)O2)c(F)c1F)(OC(CC(C)C)CC(C)C)OC(CC(C)C)CC(C)C,10-1038_s41467-024-47205-8,,[2H]C(Cl)(Cl)Cl,25.7
17,COc1cc(B2OC(C)(C)CC(C)(C)O2)cc(F)c1C=NO[Si](OC(CC(C)C)CC(C)C)(OC(CC(C)C)CC(C)C)OC(CC(C)C)CC(C)C,10-1038_s41467-024-47205-8,,[2H]C(Cl)(Cl)Cl,26
63,CC(C)CC(CC(C)C)Oc1c([SiH3])c(C2CC2)c(OC(CC(C)C)CC(C)C)c(B2OC(C)(C)CC(C)(C)O2)c1OC(CC(C)C)CC(C)C,10-1038_s41467-024-47205-8,,[2H]C(Cl)(Cl)Cl,26.3
93,CC(C)CC(CC(C)C)O[Si](Cc1ccc(B2OC(C)(C)CC(C)(C)O2)cc1Cl)(OC(CC(C)C)CC(C)C)OC(CC(C)C)CC(C)C,10-1038_s41467-024-47205-8,,[2H]C(Cl)(Cl)Cl,25.5
-26,CC(Cc1ccc(C(C)(C)C)cc1)C(B1OC(C)(C)C(C)(C)O1)B1OC(C)(C)C(C)(C)O1,10-1038_s41467-024-48085-8,,[2H]C(Cl)(Cl)Cl,33.1
(Z)-3e,C[N+](C)(C)[BH2-]CC(=O)N(c1ccc(F)cc1)c1ccc(F)cc1,10-1038_s41467-024-54532-3,,[2H]C(Cl)(Cl)Cl,-4.12
(Z)-3f,C[N+](C)(C)[BH2-]CC(=O)N(c1ccc(Cl)cc1)c1ccc(Cl)cc1,10-1038_s41467-024-54532-3,,[2H]C(Cl)(Cl)Cl,-4.15
(Z)-3g,C[N+](C)(C)[BH2-]CC(=O)N(c1ccc(Br)cc1)c1ccc(Br)cc1,10-1038_s41467-024-54532-3,,[2H]C(Cl)(Cl)Cl,-4.15
(Z)-3h,C[N+](C)(C)[BH2-]CC(=O)N1c2ccccc2C=Cc2ccccc21,10-1038_s41467-024-54532-3,,[2H]C(Cl)(Cl)Cl,-4.2
(Z)-3i,C[N+](C)(C)[BH2-]CC(=O)N1c2ccccc2Sc2ccccc21,10-1038_s41467-024-54532-3,,[2H]C(Cl)(Cl)Cl,-4.09
(Z)-3j,C[N+](C)(C)[BH2-]CC(=O)N1c2ccccc2Oc2ccccc21,10-1038_s41467-024-54532-3,,[2H]C(Cl)(Cl)Cl,-4
(Z)-3l,C[N+](C)(C)[BH2-]CC(=O)Nc1ccccc1,10-1038_s41467-024-54532-3,,[2H]C(Cl)(Cl)Cl,-3.69
(Z)-3m,C[N+](C)(C)[BH2-]CC(=O)Nc1ccccc1I,10-1038_s41467-024-54532-3,,[2H]C(Cl)(Cl)Cl,-3.75
(Z)-3n,C=Cc1ccc(NC(=O)C[BH2-][N+](C)(C)C)cc1,10-1038_s41467-024-54532-3,,[2H]C(Cl)(Cl)Cl,-3.75
(Z)-3o,C[N+](C)(C)[BH2-]CC(=O)Nc1ccccc1C#Cc1ccccc1,10-1038_s41467-024-54532-3,,[2H]C(Cl)(Cl)Cl,-3.7
(Z)-3p,Cc1cc(NC(=O)C[BH2-][N+](C)(C)C)cc(C)c1C,10-1038_s41467-024-54532-3,,[2H]C(Cl)(Cl)Cl,-3.59
(Z)-3q,C[N+](C)(C)[BH2-]CC(=O)Nc1ccsc1,10-1038_s41467-024-54532-3,,[2H]C(Cl)(Cl)Cl,-3.69
(Z)-3r,C[N+](C)(C)[BH2-]CC(=O)Nc1cccc2c1oc1ccccc12,10-1038_s41467-024-54532-3,,[2H]C(Cl)(Cl)Cl,-3.57
(Z)-3t,CN1CCOC(BCC(=O)N(c2ccccc2)c2ccccc2)C1,10-1038_s41467-024-54532-3,,[2H]C(Cl)(Cl)Cl,-5.76
(Z)-3u,O=C(CBc1ccccn1)N(c1ccccc1)c1ccccc1,10-1038_s41467-024-54532-3,,[2H]C(Cl)(Cl)Cl,-5.8
(Z)-3v,CC(=O)N(Bc1ccccn1)c1cc(C)c(C)c(C)c1,10-1038_s41467-024-54532-3,,[2H]C(Cl)(Cl)Cl,-5.66
(Z)-3w,CC(=O)N(Bc1n(C)cc[n+]1C)c1cc(C)c(C)c(C)c1,10-1038_s41467-024-54532-3,,[2H]C(Cl)(Cl)Cl,-27.79
(Z)-3x,C[N+](C)(C)[BH2-]CC(=O)Nc1ccc(O)cc1,10-1038_s41467-024-54532-3,,[2H]C(Cl)(Cl)Cl,-3.6
102,C[N+](C)(C)[BH2-]CC(=O)N1CCN(C2=Nc3ccccc3Cc3ccc(Cl)cc32)CC1,10-1038_s41467-024-54532-3,,[2H]C(Cl)(Cl)Cl,-4.49
129,CC1(C)OB(CCN(c2ccccc2)c2ccccc2)OC1(C)C,10-1038_s41467-024-54532-3,,[2H]C(Cl)(Cl)Cl,33.5
(Z)-3k,Cc1c(C(=O)[O-])cccc1/C(=C/C(C)(C)C)B1C(Br)=Cc2ccccc2N1C1CCCC1,10-1038_s41467-024-54597-0,,[2H]C(Cl)(Cl)Cl,35.5
(Z)-3l,CC(C)(C)/C=C(\B1C(Br)=Cc2ccccc2N1C1CCCC1)c1cccc(C(=O)[O-])c1[C@@H]1C[C@@H]2CC[C@@]1(C)C2(C)C,10-1038_s41467-024-54597-0,,[2H]C(Cl)(Cl)Cl,37.2
(Z)-3n,Cc1ccc(C)c(OCCCC(C)(C)Cc2c(C(=O)[O-])cccc2/C(=C/C(C)(C)C)B2C(Br)=Cc3ccccc3N2C2CCCC2)c1,10-1038_s41467-024-54597-0,,[2H]C(Cl)(Cl)Cl,37.57
(Z)-3c,C#CB1C(Br)=Cc2ccccc2N1C(C)C,10-1038_s41467-024-54597-0,,[2H]C(Cl)(Cl)Cl,26.15
-50,CCCC[Se]/C(=C(\B1OC(C)(C)C(C)(C)O1)c1ccc2ccccc2c1)c1ccc(OC)cc1,10-1038_s41467-025-56184-3,,[2H]C([2H])(Cl)Cl,31.3
(Z)-3x,C[Se]/C(C1=CC[C@@]2(C)C(CCC3C2CC[C@@]2(C)C3CC[C@@H]2[C@H](C)CCCC(C)C)C1)=C(\B1OC(C)(C)C(C)(C)O1)c1ccccc1,10-1038_s41467-025-56184-3,,[2H]C(Cl)(Cl)Cl,31.1
(- 4a),CC(C)[C@H](CCCCc1ccccc1)B1OC(C)(C)C(C)(C)O1,10-1038_s41557-020-00576-z,,[2H]C(Cl)(Cl)Cl,34.97
(Z)-3f,CC(C)(C)OC(=O)N1CCC(C(CCCCc2ccccc2)B2OC(C)(C)C(C)(C)O2)CC1,10-1038_s41557-020-00576-z,,[2H]C(Cl)(Cl)Cl,36.14
(+ 5a),COc1ccc(CCC[C@H](CCCCCCl)B2OC(C)(C)C(C)(C)O2)cc1,10-1038_s41557-020-00576-z,,[2H]C(Cl)(Cl)Cl,33.73
(+ 5b),COC(=O)CCCCC(CCCc1ccc(OC)cc1)B1OC(C)(C)C(C)(C)O1,10-1038_s41557-020-00576-z,,[2H]C(Cl)(Cl)Cl,36.32
( - 5d),COc1ccc(CCC[C@H](CCCCCOc2ccccc2)B2OC(C)(C)C(C)(C)O2)cc1,10-1038_s41557-020-00576-z,,[2H]C(Cl)(Cl)Cl,35.5
( - 5e),CC1(C)OB([C@@H](CCCCCOC(=O)c2ccccc2)C2CCOCC2)OC1(C)C,10-1038_s41557-020-00576-z,,[2H]C(Cl)(Cl)Cl,34.35
(+)-5i,COc1ccc(CCC[C@@H](B2OC(C)(C)C(C)(C)O2)C(C)C)cc1,10-1038_s41557-020-00576-z,,[2H]C(Cl)(Cl)Cl,34.85
(1h),CC(C)(C)c1ccc(C23CC(CB4OC(C)(C)C(C)(C)O4)(C2)C3)cc1,10-1038_s41557-023-01159-4,,[2H]C(Cl)(Cl)Cl,32.9
SI-9,C[N+](C)(C)[BH2-]c1cc(Cl)c2ccccc2n1,10-1038_s41586-021-03637-6,,[2H]C(Cl)(Cl)Cl,-3.7
SI-10,C[N+](C)(C)[BH2-]c1cc(O)c2ccc(Cl)cc2n1,10-1038_s41586-021-03637-6,,[2H]C(Cl)(Cl)Cl,-3
SI-11,Cc1cc([BH2-][N+](C)(C)C)c2ccccc2n1,10-1038_s41586-021-03637-6,,[2H]C(Cl)(Cl)Cl,-4.3
SI-13,C[N+](C)(C)[BH2-]c1nc2ccccc2c2ccccc12,10-1038_s41586-021-03637-6,,[2H]C(Cl)(Cl)Cl,-5.4
SI-14,C[N+](C)(C)[BH2-]c1nccc2ccccc12,10-1038_s41586-021-03637-6,,[2H]C(Cl)(Cl)Cl,-5.3
SI-15,C[N+](C)(C)[BH2-]c1ncc(CN)c2ccccc12,10-1038_s41586-021-03637-6,,[2H]C(Cl)(Cl)Cl,-6.1
SI-16,C[N+](C)(C)[BH2-]c1nncc2ccccc12,10-1038_s41586-021-03637-6,,[2H]C(Cl)(Cl)Cl,-6
SI-17,C[N+](C)(C)[BH2-]c1nc(O)c2ccccc2n1,10-1038_s41586-021-03637-6,,[2H]C(Cl)(Cl)Cl,-6.8
SI-18,C[N+](C)(C)[BH2-]c1nc(O)c2c(F)cccc2n1,10-1038_s41586-021-03637-6,,[2H]C(Cl)(Cl)Cl,-7.2
SI-19,C[N+](C)(C)[BH2-]c1nc(O)c2cc(Cl)ccc2n1,10-1038_s41586-021-03637-6,,[2H]C(Cl)(Cl)Cl,-7
SI-20,C[N+](C)(C)[BH2-]c1cc(-c2ccccc2)ccn1,10-1038_s41586-021-03637-6,,[2H]C(Cl)(Cl)Cl,-2.6
SI-22,CCOC(=O)c1c(C)cc([BH2-][N+](C)(C)C)nc1C,10-1038_s41586-021-03637-6,,[2H]C(Cl)(Cl)Cl,-3.6
SI-23,Cc1cc([BH2-][N+](C)(C)C)cc(C)n1,10-1038_s41586-021-03637-6,,[2H]OC([2H])([2H])[2H],-2
SI-24,Cc1nccc([BH2-][N+](C)(C)C)c1C#N,10-1038_s41586-021-03637-6,,[2H]C(Cl)(Cl)Cl,-3.9
SI-25,C[N+](C)(C)[BH2-]c1cc(-c2ccccc2)nnc1Cl,10-1038_s41586-021-03637-6,,[2H]C(Cl)(Cl)Cl,-3.6
SI-26,C[N+](C)(C)[BH2-]c1cc(-n2cccn2)nnc1Cl,10-1038_s41586-021-03637-6,,[2H]C(Cl)(Cl)Cl,-3.9
SI-27,C[N+](C)(C)[BH2-]c1c(Cl)cnnc1Cl,10-1038_s41586-021-03637-6,,[2H]C(Cl)(Cl)Cl,-6.2
SI-28,C[N+](C)(C)[BH2-]c1c(N)cnnc1Cl,10-1038_s41586-021-03637-6,,[2H]C(Cl)(Cl)Cl,-7.7
SI-29,COc1cc([BH2-][N+](C)(C)C)c(Cl)nn1,10-1038_s41586-021-03637-6,,[2H]C(Cl)(Cl)Cl,-7
SI-30,C[N+](C)(C)[BH2-]c1c(Cl)nnc(Cl)c1Cl,10-1038_s41586-021-03637-6,,[2H]C(Cl)(Cl)Cl,-5.6
SI-31,Cc1c(Cl)nnc(Cl)c1[BH2-][N+](C)(C)C,10-1038_s41586-021-03637-6,,[2H]C(Cl)(Cl)Cl,-6.4
SI-32,COC(=O)c1nnc(Cl)c([BH2-][N+](C)(C)C)c1Cl,10-1038_s41586-021-03637-6,,[2H]C(Cl)(Cl)Cl,-6.2
-29,C[N+](C)(C)[BH2-]c1cc(-c2ccccc2)nc(N)n1,10-1038_s41586-021-03637-6,,[2H]C(Cl)(Cl)Cl,-3.9
-30,Cc1cc(C)nc([BH2-][N+](C)(C)C)n1,10-1038_s41586-021-03637-6,,[2H]C(Cl)(Cl)Cl,-4.5
-31,Cc1n[nH]c2nc(Cl)cc([BH2-][N+](C)(C)C)c12,10-1038_s41586-021-03637-6,,[2H]C(Cl)(Cl)Cl,-4.7
-32,C[N+](C)(C)[BH2-]c1ccc2cn[nH]c2n1,10-1038_s41586-021-03637-6,,[2H]C(Cl)(Cl)Cl,-2.47
(32'),C[N+](C)(C)[BH2-]c1ccnc2[nH]ncc12,10-1038_s41586-021-03637-6,,[2H]C(Cl)(Cl)Cl,-4
-33,C[N+](C)(C)[BH2-]c1cc(Cl)nn2ccnc12,10-1038_s41586-021-03637-6,,[2H]C(Cl)(Cl)Cl,-4.3
-34,C[N+](C)(C)[BH2-]c1nc(Cl)c2sccc2n1,10-1038_s41586-021-03637-6,,[2H]C([2H])([2H])S(=O)C([2H])([2H])[2H],-7
-35,CCOC(=O)c1ccc2sc([BH2-][N+](C)(C)C)nc2c1,10-1038_s41586-021-03637-6,,[2H]C(Cl)(Cl)Cl,-6.1
-36,C[N+](C)(C)[BH2-]c1cc(Oc2ccc(F)cc2)c2c(Cl)cc(Cl)cc2n1,10-1038_s41586-021-03637-6,,[2H]C(Cl)(Cl)Cl,-4.4
-37,C=C[C@H]1C[N@@]2CC[C@H]1C[C@@H]2[C@H](O)c1cc([BH2-][N+](C)(C)C)nc2ccccc12,10-1038_s41586-021-03637-6,,[2H]C(Cl)(Cl)Cl,-3.8
-39,C[N+](C)(C)[BH2-]c1nccc2c(S(=O)(=O)N3CCCN(C(=O)c4ccccc4)CC3)cccc12,10-1038_s41586-021-03637-6,,[2H]C(Cl)(Cl)Cl,-5.5
-40,C[C@@H](c1ncnc([BH2-][N+](C)(C)C)c1F)[C@](O)(Cn1cncn1)c1ccc(F)cc1F,10-1038_s41586-021-03637-6,,[2H]C(Cl)(Cl)Cl,-7.6
-41,CC(=O)OCC(CCn1cnc2c([BH2-][N+](C)(C)C)nc(N)nc21)COC(C)=O,10-1038_s41586-021-03637-6,,[2H]C(Cl)(Cl)Cl,-6.4
30,Cc1ccc([B-]2(c3ccc(C)cc3)c3ccccc3Nc3cccc[n+]32)cc1,10-1039_c8sc02281j,,[2H]C([2H])([2H])C(=O)C([2H])([2H])[2H],-1.23
31,CC(C)c1ccc([B-]2(c3ccc(C(C)C)cc3)c3ccccc3Nc3cccc[n+]32)cc1,10-1039_c8sc02281j,,[2H]C([2H])([2H])C(=O)C([2H])([2H])[2H],-1.18
32,Fc1ccc([B-]2(c3ccc(F)cc3)c3ccccc3Nc3cccc[n+]32)cc1,10-1039_c8sc02281j,,[2H]C([2H])([2H])C(=O)C([2H])([2H])[2H],-1.67
33,Clc1ccc([B-]2(c3ccc(Cl)cc3)c3ccccc3Nc3cccc[n+]32)cc1,10-1039_c8sc02281j,,[2H]C([2H])([2H])C(=O)C([2H])([2H])[2H],-1.74
35,c1ccc2c(c1)Nc1cccc[n+]1[B-]2(c1ccc2ccccc2c1)c1ccc2ccccc2c1,10-1039_c8sc02281j,,[2H]C([2H])([2H])C(=O)C([2H])([2H])[2H],-1.03
36,c1ccc2c(c1)Nc1cccc[n+]1[B-]2(c1ccsc1)c1ccsc1,10-1039_c8sc02281j,,[2H]C([2H])([2H])C(=O)C([2H])([2H])[2H],-4.24
37,c1csc([B-]2(c3cccs3)c3ccccc3Nc3cccc[n+]32)c1,10-1039_c8sc02281j,,[2H]C([2H])([2H])C(=O)C([2H])([2H])[2H],-4.61
38,COc1ccc([B-]2(c3cc(C(F)(F)F)cc(C(F)(F)F)c3)c3ccccc3Nc3cccc[n+]32)cc1,10-1039_c8sc02281j,,[2H]C([2H])([2H])C(=O)C([2H])([2H])[2H],-1.66
46,FC(F)(F)c1ccc([B-]2(/C=C/c3ccccc3)c3ccccc3Nc3cccc[n+]32)cc1,10-1039_c8sc02281j,,[2H]C([2H])([2H])C(=O)C([2H])([2H])[2H],-3.23
,CCCC[Se]/C=C(\CCCC)B1OC(C)(C)C(C)(C)O1,10-1039_d0cy01379j,,[2H]C(Cl)(Cl)Cl,29
11,CC=C(C)CC(C)(CB1OC(C)C(C)O1)c1ccc2ccccc2c1,10-1039_d0gc03890c,,[2H]C(Cl)(Cl)Cl,33.17
,CC(=O)/C=C\c1cccc(B2OC(C)(C)C(C)(C)O2)c1,10-1039_d0sc00230e,,[2H]C(Cl)(Cl)Cl,30.6
3a,Cn1c(=O)c([BH2-][N+](C)(C)C)nc2ccccc21,10-1039_d4qo01041h,,[2H]C(Cl)(Cl)Cl,-6
3e,C#CCn1c(=O)c([BH2-][N+](C)(C)C)nc2ccccc21,10-1039_d4qo01041h,,[2H]C(Cl)(Cl)Cl,-6.1
3g,CCOC(=O)Cn1c(=O)c([BH2-][N+](C)(C)C)nc2ccccc21,10-1039_d4qo01041h,,[2H]C(Cl)(Cl)Cl,-6
3h,C[N+](C)(C)[BH2-]c1nc2ccccc2n(CC2CC2)c1=O,10-1039_d4qo01041h,,[2H]C(Cl)(Cl)Cl,-6
3i,C[N+](C)(C)[BH2-]c1nc2ccccc2n(-c2ccccc2)c1=O,10-1039_d4qo01041h,,[2H]C(Cl)(Cl)Cl,-5.7
3k,Cn1c(=O)c([BH2-][N+](C)(C)C)nc2cc(Cl)ccc21,10-1039_d4qo01041h,,[2H]C(Cl)(Cl)Cl,-6.1
3n,Cc1cc2nc([BH2-][N+](C)(C)C)c(=O)n(C)c2cc1C,10-1039_d4qo01041h,,[2H]C(Cl)(Cl)Cl,-6
3p,C[N+](C)(C)[BH2-]c1nc2ccccc2[nH]c1=O,10-1039_d4qo01041h,,[2H]C(Cl)(Cl)Cl,-6
5a,C[N+](C)(C)[BH2-]c1cc(=O)c2ccccc2o1,10-1039_d4qo01041h,,[2H]C(Cl)(Cl)Cl,-4.6
5c,C[N+](C)(C)[BH2-]c1cc(=O)c2cc(Cl)ccc2o1,10-1039_d4qo01041h,,[2H]C(Cl)(Cl)Cl,-4.8
5f,C[N+](C)(C)[BH2-]c1cc(=O)c2ccc3ccccc3c2o1,10-1039_d4qo01041h,,[2H]C(Cl)(Cl)Cl,-4.5
7a,Cn1c([BH2-][N+](C)(C)C)nc2ccccc2c1=O,10-1039_d4qo01041h,,[2H]C(Cl)(Cl)Cl,-8.1
7f,C[N+](C)(C)[BH2-]c1nc2ccccc2c(=O)n1CCO,10-1039_d4qo01041h,,[2H]C(Cl)(Cl)Cl,-8.2
7h,C[N+](C)(C)[BH2-]c1nc2ccccc2c(=O)n1C1CC1,10-1039_d4qo01041h,,[2H]C(Cl)(Cl)Cl,-7.4
7j,C[N+](C)(C)[BH2-]c1nc2ccccc2c(=O)n1Cc1ccc(Cl)cc1,10-1039_d4qo01041h,,[2H]C(Cl)(Cl)Cl,-7.9
7k,Cc1cccc(-n2c([BH2-][N+](C)(C)C)nc3ccccc3c2=O)c1,10-1039_d4qo01041h,,[2H]C(Cl)(Cl)Cl,-7.9
7n,C[N+](C)(C)[BH2-]c1nc2ccccc2c(=O)n1CCC1=CCCCC1,10-1039_d4qo01041h,,[2H]C(Cl)(Cl)Cl,-7.8
9a,Cn1c(=O)nc([BH2-][N+](C)(C)C)n(Cc2ccccc2)c1=O,10-1039_d4qo01041h,,[2H]C(Cl)(Cl)Cl,-6.9
9c,CCOC(=O)Cn1c(=O)nc([BH2-][N+](C)(C)C)n(Cc2ccccc2)c1=O,10-1039_d4qo01041h,,[2H]C(Cl)(Cl)Cl,-6.8
9f,C=CCn1c(=O)nc([BH2-][N+](C)(C)C)n(Cc2ccccc2)c1=O,10-1039_d4qo01041h,,[2H]C(Cl)(Cl)Cl,-6.9
9g,C#CCn1c([BH2-][N+](C)(C)C)nc(=O)n(CC#C)c1=O,10-1039_d4qo01041h,,[2H]C(Cl)(Cl)Cl,-6.9
9h,C=CCn1c([BH2-][N+](C)(C)C)nc(=O)n(CC=C)c1=O,10-1039_d4qo01041h,,[2H]C(Cl)(Cl)Cl,-6.9
9i,C[N+](C)(C)[BH2-]c1nc(=O)n(CC(=O)c2ccccc2)c(=O)n1Cc1ccccc1,10-1039_d4qo01041h,,[2H]C(Cl)(Cl)Cl,-6.7
9j,C=CCCCn1c(=O)nc([BH2-][N+](C)(C)C)n(Cc2ccccc2)c1=O,10-1039_d4qo01041h,,[2H]C(Cl)(Cl)Cl,-6.7
11a,C[N+](C)(C)[BH2-]c1nc2ccccc2nc1Cl,10-1039_d4qo01041h,,[2H]C(Cl)(Cl)Cl,-5.8
11f,CC(C)Oc1nc2ccc(F)cc2nc1[BH2-][N+](C)(C)C,10-1039_d4qo01041h,,[2H]C(Cl)(Cl)Cl,-6
